time (mins)	time (secs)	stress (Mpa)	strain (%)	strain	pore volume (cm3)	confining pressure (Mpa)	pore pressure (Mpa)	effective pressure (Mpa)
35.0344656	2102.067936	130.9613105	1.68703747	0.016870375	-0.1206282	50.06947021	19.99660492	30.07286529
35.068824	2104.12944	130.9853147	1.68707752	0.016870775	-0.12072664	49.9840374	20.03231049	29.95172691
35.1034272	2106.205632	130.9655146	1.6870842	0.016870842	-0.11953363	49.8938077	20.02628326	29.86752444
35.135208	2108.11248	131.0021312	1.68721485	0.016872149	-0.11919594	49.86064487	20.02674103	29.83390384
35.1671184	2110.027104	130.9633447	1.68732071	0.016873207	-0.11905727	50.0651289	20.0573349	30.007794
35.2015056	2112.090336	130.9835064	1.6873676	0.016873676	-0.11866418	50.1033968	20.0561142	30.0472826
35.2358784	2114.152704	130.9549365	1.68737221	0.016873722	-0.11886884	50.02304225	20.03147125	29.991571
35.2678032	2116.068192	130.9785338	1.68741513	0.016874151	-0.11914513	49.95526948	20.01625061	29.93901887
35.3026368	2118.158208	130.9805681	1.68760761	0.016876076	-0.11915465	50.08111405	20.033137	30.04797705
35.3375424	2120.252544	131.0127093	1.68768788	0.016876879	-0.12002269	50.10737634	20.01991272	30.08746362
35.3687904	2122.127424	130.9763639	1.68770123	0.016877012	-0.11991154	49.87953763	20.0019455	29.87759213
35.400672	2124.04032	130.9694475	1.68786812	0.016878681	-0.11820299	49.88359756	20.02067566	29.8629219
35.4355776	2126.134656	131.1300859	1.68838088	0.016883809	-0.1179911	49.91897125	20.03166199	29.88730926
35.4706704	2128.240224	131.1479195	1.6885128	0.016885128	-0.11805797	50.12389746	20.05187988	30.07201758
35.5019184	2130.115104	131.1176769	1.6887331	0.016887331	-0.11774675	49.91571527	20.06671906	29.84899621
35.5338432	2132.030592	131.1309674	1.68879223	0.016887922	-0.117426	49.96527863	20.02918243	29.9360962
35.5686912	2134.121472	131.139014	1.68892765	0.016889277	-0.11770528	50.03341317	20.0428009	29.99061227
35.6035392	2136.212352	131.124729	1.68910313	0.016891031	-0.11809819	50.08273535	20.04020691	30.04252844
35.634888	2138.09328	131.1107604	1.68920517	0.016892052	-0.11811725	50.07166767	20.04617055	30.02549712
35.6696928	2140.181568	131.1450037	1.68934091	0.016893409	-0.12002534	49.9228302	20.04276276	29.88006744
35.7046848	2142.281088	131.1193043	1.68948269	0.016894827	-0.12110879	49.94107981	20.00499725	29.93608256
35.737128	2144.22768	131.1495469	1.68949604	0.01689496	-0.11829932	50.03092093	20.01239777	30.01852316
35.768952	2146.13712	131.145614	1.68959809	0.016895981	-0.11768111	49.99739633	20.05329132	29.94410501
35.8009344	2148.056064	131.0871631	1.68969441	0.016896944	-0.11802409	49.93842678	20.05081177	29.88761501
35.8357968	2150.147808	131.1271475	1.68979868	0.016897987	-0.11865183	49.92331257	20.0390625	29.88425007
35.8707312	2152.243872	131.1252715	1.68987656	0.016898766	-0.11865077	49.96921797	20.02040863	29.94880934
35.9020224	2154.121344	131.1095399	1.68999005	0.016899901	-0.11823369	50.10613022	20.04451752	30.0616127
35.9337456	2156.024736	131.1334085	1.68999768	0.016899977	-0.11804209	49.94132099	20.02025604	29.92106495
35.9687808	2158.126848	131.1404832	1.69004266	0.016900427	-0.11830691	49.94973564	20.04261017	29.90712547
36.0038448	2160.230688	131.1117098	1.69005966	0.016900597	-0.11845388	49.96889639	20.02300262	29.94589377
36.0351072	2162.106432	131.1096755	1.69009495	0.01690095	-0.11922029	50.08739824	20.00652313	30.08087511
36.0669168	2164.015008	131.1279838	1.69021416	0.016902142	-0.11834061	49.90132461	20.01373291	29.8875917
36.1018512	2166.111072	131.1422914	1.69031604	0.01690316	-0.11668728	49.92170467	20.05084991	29.87085476
36.136656	2168.19936	131.1448003	1.69034577	0.016903458	-0.11603397	50.04165363	20.06305695	29.97859668
36.1680048	2170.080288	131.1553784	1.69044399	0.01690444	-0.11602444	50.07083693	20.03173828	30.03909865
36.202896	2172.17376	131.1382229	1.69049327	0.016904933	-0.11641382	50.09230232	20.0289917	30.06331062
36.2377008	2174.262048	131.103844	1.69040871	0.016904087	-0.11642352	50.11531532	20.02690633	30.08840899
36.2696832	2176.180992	131.0795685	1.69047833	0.016904783	-0.11638435	50.07152028	20.00972748	30.0617928
36.3009888	2178.059328	131.1255427	1.69060612	0.016906061	-0.11661618	50.09330726	20.06999969	30.02330757
36.3359664	2180.157984	131.1062399	1.69054334	0.016905433	-0.11643675	50.14291081	20.02658844	30.11632237
36.370872	2182.25232	131.1381551	1.69056702	0.01690567	-0.117173	50.06597304	20.01113892	30.05483412
36.402696	2184.16176	131.1258139	1.69067002	0.0169067	-0.11719205	49.82856736	20.0056076	29.82295976
36.4339008	2186.034048	131.1057426	1.69070244	0.016907024	-0.11681625	49.88335638	20.03490448	29.8484519
36.4688208	2188.129248	131.1324592	1.69081195	0.01690812	-0.11641382	50.08305693	20.05268097	30.03037596
36.5036976	2190.221856	131.115507	1.6908083	0.016908083	-0.11636742	49.94538093	20.05157471	29.89380622
36.5356224	2192.137344	131.1222879	1.69080544	0.016908054	-0.11636107	50.00812902	20.03887177	29.96925725
36.5668704	2194.012224	131.1243221	1.69084931	0.016908493	-0.11665323	49.85449467	20.03955841	29.81493626
36.6018912	2196.113472	131.1196886	1.69090096	0.01690901	-0.11721128	49.89923434	20.01972198	29.87951236
36.6368688	2198.212128	131.1169988	1.69094753	0.016909475	-0.11673051	49.92514825	20.03367742	29.89147083
36.6686928	2200.121568	131.0961138	1.69105149	0.016910515	-0.11822416	49.89702349	20.02227783	29.87474566
36.6998976	2201.993856	131.1100823	1.69116974	0.016911697	-0.11912396	49.94976244	20.02246857	29.92729387
36.7350912	2204.105472	131.1227399	1.69119342	0.016911934	-0.11861743	50.06303864	20.01457214	30.0484665
36.7701984	2206.211904	131.1386975	1.69132805	0.016913281	-0.11697716	50.02034903	20.06141663	29.9589324
36.8021232	2208.127392	131.1416811	1.69140625	0.016914063	-0.11705655	49.98598027	20.03814697	29.9478333
36.833328	2209.99968	131.154836	1.69145203	0.01691452	-0.11690412	49.88235145	20.01476288	29.86758857
36.8684784	2212.108704	131.1193495	1.6915733	0.016915733	-0.1170075	50.07055554	20.0403595	30.03019604
36.9034272	2214.205632	131.121881	1.69157505	0.016915751	-0.11705338	49.9244113	20.0208346	29.9035767
36.935208	2216.11248	131.1188975	1.69163895	0.01691639	-0.11714336	50.09290528	20.03112793	30.06177735
36.9696096	2218.176576	131.147038	1.69173304	0.01691733	-0.11687783	49.92926178	20.04047394	29.88878784
37.0040544	2220.243264	131.1423592	1.69180107	0.016918011	-0.11701844	49.97102685	20.04390717	29.92711968
37.0358784	2222.152704	131.16121	1.69190026	0.016919003	-0.11696657	50.08989048	20.02117157	30.06871891
37.0678608	2224.071648	131.0959782	1.6918726	0.016918726	-0.11627638	49.97778001	20.02185822	29.95592179
37.1022768	2226.136608	131.1115515	1.69190788	0.016919079	-0.11565341	50.02734337	20.01987457	30.0074688
37.136664	2228.19984	131.1087262	1.69187641	0.016918764	-0.11613135	49.90880132	20.02597809	29.88282323
37.168488	2230.10928	131.1089974	1.69199848	0.016919985	-0.11715077	49.9426877	20.05664825	29.88603945
37.2002976	2232.017856	131.1095399	1.69208718	0.016920872	-0.11701421	50.15774364	20.02155304	30.1361906
37.2346992	2234.081952	131.1183324	1.69209544	0.016920954	-0.11684166	49.84183249	20.01964569	29.8221868
37.2690576	2236.143456	131.1127947	1.69216633	0.016921663	-0.11616099	49.99245205	20.03913879	29.95331326
37.300824	2238.04944	131.1225591	1.69220543	0.016922054	-0.11608478	50.06537008	20.0381279	30.02724218
37.3358304	2240.149824	131.0773082	1.69224723	0.016922472	-0.11628944	49.93778362	20.02830505	29.90947857
37.3707792	2242.246752	131.1037083	1.69247818	0.016924782	-0.11625097	50.10661259	20.03608704	30.07052555
37.4020704	2244.124224	131.0753644	1.69238854	0.016923885	-0.11643517	49.9044198	20.03879547	29.86562433
37.433952	2246.03712	131.1232372	1.69240761	0.016924076	-0.11569945	50.03723192	20.02391815	30.01331377
37.4689008	2248.134048	131.1063529	1.69260486	0.016926049	-0.11614123	49.98047323	20.03074646	29.94972677
37.5040512	2250.243072	131.0769918	1.69254303	0.01692543	-0.11634519	49.92162428	20.03643036	29.88519392
37.5354576	2252.127456	131.0567849	1.6926899	0.016926899	-0.11613453	50.05258732	20.02120972	30.0313776
37.5673392	2254.040352	131.0870275	1.69272042	0.016927204	-0.11290798	49.96990132	20.03955841	29.93034291
37.6022448	2256.134688	131.1117776	1.69277255	0.016927726	-0.11452249	50.13012805	20.0295639	30.10056415
37.6372368	2258.234208	131.0939439	1.69285107	0.016928511	-0.11538082	49.93425965	20.02417247	29.91008718
37.6684848	2260.109088	131.1226947	1.69285488	0.016928549	-0.11584977	50.11151667	20.03143311	30.08008356
37.7005104	2262.030624	131.0942152	1.69290638	0.016929064	-0.11599056	49.86997066	20.02006531	29.84990535
37.735488	2264.12928	131.0794555	1.69293467	0.016929347	-0.11551403	50.0987339	20.02410889	30.07462501
37.7706672	2266.240032	131.0704822	1.69292546	0.016929255	-0.11412006	49.99196968	20.03074646	29.96122322
37.8020304	2268.121824	131.0999111	1.69302654	0.016930265	-0.11420474	50.11843061	20.03921509	30.07921552
37.8337968	2270.027808	131.0814672	1.69303036	0.016930304	-0.11409994	49.89131546	20.04657745	29.84473801
37.8688176	2272.129056	131.1135858	1.69308011	0.016930801	-0.1141167	49.98376942	20.02864838	29.95512104
37.9038528	2274.231168	131.0740082	1.69324494	0.016932449	-0.11395915	50.01930389	20.03704071	29.98226318
37.9351008	2276.106048	131.0830946	1.69333363	0.016933336	-0.11415922	49.96198244	20.03261566	29.92936678
37.966968	2278.01808	131.0698041	1.69334412	0.016933441	-0.11433283	50.03927529	20.04114787	29.99812742
38.0019024	2280.114144	131.0790034	1.69341707	0.016934171	-0.1149468	49.99578843	20.0214386	29.97434983
38.036808	2282.20848	131.0630232	1.69337082	0.016933708	-0.1156804	49.9977581	20.03299713	29.96476097
38.0683296	2284.099776	131.0646506	1.69342804	0.01693428	-0.11539353	50.08759923	20.04070282	30.04689641
38.1001536	2286.009216	131.1015385	1.69363213	0.016936321	-0.11395386	50.01435962	20.03700256	29.97735706
38.1351456	2288.108736	131.0336848	1.69350608	0.016935061	-0.11323103	50.00527501	20.03501892	29.97025609
38.1701952	2290.211712	131.0826877	1.69361592	0.016936159	-0.11242845	50.01649008	20.02746582	29.98902426
38.2015008	2292.090048	131.0575986	1.69361401	0.01693614	-0.11254489	50.06283765	20.01728058	30.04555707
38.2364496	2294.186976	131.059339	1.69374291	0.016937429	-0.11322044	49.97117424	20.03053029	29.94064395
38.2713408	2296.280448	131.1107604	1.69375706	0.016937571	-0.11285717	50.03277001	20.03910065	29.99366936
38.3031216	2298.187296	131.1019453	1.69380856	0.016938086	-0.1128053	49.9657208	20.0270462	29.9386746
38.3344272	2300.065632	131.0672274	1.69381523	0.016938152	-0.11300114	50.01536455	20.02952576	29.98583879
38.3692608	2302.155648	131.0713185	1.69385338	0.016938534	-0.11319309	49.95583224	20.02380371	29.93202853
38.4041664	2304.249984	131.0668205	1.69386482	0.016938648	-0.11320227	49.99048238	20.04211426	29.94836812
38.4360912	2306.165472	131.0613958	1.69407845	0.016940785	-0.11317792	50.04744205	20.02857208	30.01886997
38.4673824	2308.042944	131.0921809	1.69414139	0.016941414	-0.11258088	49.95615382	20.04329681	29.91285701
38.5023312	2310.139872	131.1200276	1.69429763	0.016942976	-0.11265234	50.05278831	20.03608704	30.01670127
38.5373376	2312.240256	131.1004535	1.69445133	0.016944513	-0.11288787	49.8540123	19.99752045	29.85649185
38.5691616	2314.149696	131.0905535	1.69443131	0.016944313	-0.11240198	50.13069081	20.01937866	30.11131215
38.6004672	2316.028032	131.0241011	1.69438362	0.016943836	-0.11189069	49.93915033	20.06958008	29.86957025
38.6353152	2318.118912	131.0180888	1.69429604	0.01694296	-0.11209041	50.0238328	20.04235586	29.98147694
38.6702064	2320.212384	130.9428665	1.69430828	0.016943083	-0.11311758	49.97954869	20.03883362	29.94071507
38.7020736	2322.124416	130.9482912	1.69425583	0.016942558	-0.11382683	50.10830088	20.02723694	30.08106394
38.7337392	2324.024352	131.078348	1.69445801	0.01694458	-0.11410524	49.90433941	20.00419617	29.90014324
38.7689904	2326.139424	131.1042056	1.69468308	0.016946831	-0.11283847	50.05250692	20.03570557	30.01680135
38.8040544	2328.243264	131.1174057	1.69473362	0.016947336	-0.11260735	49.91507211	20.04386902	29.87120309
38.8358208	2330.149248	131.1488688	1.69471646	0.016947165	-0.11312605	49.9350904	20.02830505	29.90678535
38.867184	2332.03104	131.1209317	1.69475651	0.016947565	-0.11384588	50.00712409	20.02403259	29.9830915
38.9020176	2334.121056	131.1559661	1.69481739	0.016948174	-0.11385647	49.88709474	20.02349854	29.8635962
38.9368656	2336.211936	131.1534798	1.69479656	0.016947966	-0.11355372	50.03212686	20.03017426	30.0019526
38.9687904	2338.127424	131.1003179	1.69487763	0.016948776	-0.11322979	50.05525374	20.05414963	30.00110411
39.0002544	2340.015264	131.1266276	1.69488621	0.016948862	-0.11319486	49.86812158	20.0409317	29.82718988
39.0353616	2342.121696	131.13099	1.69501527	0.016950153	-0.11375414	50.04716067	20.01976013	30.02740054
39.0703104	2344.218624	131.1070988	1.69508362	0.016950836	-0.11402584	49.90916309	20.01468658	29.89447651
39.1021344	2346.128064	131.1359852	1.69515991	0.016951599	-0.11314087	49.92906079	20.01331329	29.9157475
39.1333824	2348.002944	131.1358496	1.69528675	0.016952868	-0.11229824	50.09097581	20.05451202	30.03646379
39.1681728	2350.090368	131.1250002	1.69531171	0.016953117	-0.11215392	49.88641138	20.06191254	29.82449884
39.2030208	2352.181248	131.121881	1.69525242	0.016952524	-0.1124041	49.91282105	20.02910614	29.88371491
39.2350032	2354.100192	131.1080481	1.69538212	0.016953821	-0.1124602	50.13274088	20.02719879	30.10554209
39.2694768	2356.168608	131.155288	1.69546588	0.016954659	-0.11259588	50.01267133	20.01728058	29.99539075
39.3038496	2358.230976	131.1414099	1.6956377	0.016956377	-0.11246338	50.00420308	20.03583908	29.968364
39.3357168	2360.143008	131.1386975	1.695817	0.01695817	-0.1122993	49.96141968	20.06454468	29.896875
39.3675408	2362.052448	131.1389688	1.6958189	0.016958189	-0.1124602	50.06171212	20.03967285	30.02203927
39.4018992	2364.113952	131.1433085	1.69599199	0.01695992	-0.113321	49.87632184	20.0063324	29.86998944
39.4363008	2366.178048	131.1354427	1.69605923	0.016960592	-0.11226543	50.0298758	20.03707886	29.99279694
39.4681248	2368.087488	131.1545647	1.69622231	0.016962223	-0.11187799	49.98594007	20.03803253	29.94790754
39.499992	2369.99952	131.1458852	1.69628716	0.016962872	-0.11153712	49.95020461	20.02159119	29.92861342
39.5344512	2372.067072	131.155401	1.69637188	0.016963719	-0.1116758	49.95305862	20.02895355	29.92410507
39.568896	2374.13376	131.1323235	1.6963644	0.016963644	-0.11166098	49.90458059	20.04447937	29.86010122
39.6007776	2376.046656	131.1827731	1.69633293	0.016963329	-0.11165992	50.07658515	20.05046844	30.02611671
39.6355824	2378.134944	131.1289557	1.69652764	0.016965276	-0.11131235	50.04001224	20.03040314	30.0096091
39.6704592	2380.227552	131.1262208	1.69655037	0.016965504	-0.11128942	49.89730487	20.04947662	29.84782825
39.7018224	2382.109344	131.143851	1.69664097	0.01696641	-0.11152548	50.07819304	20.01590729	30.06228575
39.7336896	2384.021376	131.1412743	1.69661617	0.016966162	-0.11174884	50.03252883	20.02746582	30.00506301
39.7689984	2386.139904	131.1677196	1.69658486	0.016965849	-0.11063751	49.99968758	20.04413605	29.95555153
39.8041056	2388.246336	131.1654141	1.69680405	0.016968041	-0.11014403	50.21844168	20.02464294	30.19379874
39.8353536	2390.121216	131.1643292	1.69676686	0.016967669	-0.11004665	50.28625464	20.02666473	30.25958991
39.8672784	2392.036704	131.1648716	1.69683838	0.016968384	-0.10971531	50.12960548	19.99973297	30.12987251
39.902112	2394.12672	131.1569832	1.69676924	0.016967692	-0.10838274	50.10383897	20.02773285	30.07610612
39.9370752	2396.224512	131.1654141	1.69685269	0.016968527	-0.10850747	50.32416077	20.03883362	30.28532715
39.96828	2398.0968	131.1670415	1.69688606	0.016968861	-0.1081158	50.32410717	20.03218333	30.29192384
40.0002048	2400.012288	131.1816882	1.69690514	0.016969051	-0.10782469	50.21667299	20.03551483	30.18115816
40.0352256	2402.113536	131.155175	1.69689719	0.016968972	-0.10775553	50.39016485	19.98416901	30.40599584
40.0702608	2404.215648	131.1689401	1.69684696	0.01696847	-0.10838574	50.38309011	20.02693176	30.35615835
40.101552	2406.09312	131.1464277	1.69698048	0.016969805	-0.10819202	50.16626549	20.03185272	30.13441277
40.1335344	2408.012064	131.1545647	1.69698811	0.016969881	-0.10689314	50.40809288	20.05489349	30.35319939
40.1683392	2410.100352	131.1478291	1.69688765	0.016968877	-0.10641907	50.23243036	20.03131866	30.2011117
40.203216	2412.19296	131.1503606	1.69671822	0.016967182	-0.10659886	50.24051003	20.02620697	30.21430306
40.2344784	2414.068704	131.1694826	1.69681359	0.016968136	-0.10709533	50.36252916	20.03389994	30.32862922
40.269384	2416.16304	131.1433085	1.6967605	0.016967605	-0.10688749	50.25819688	20.02792358	30.2302733
40.3042608	2418.255648	131.1541579	1.69693089	0.016969309	-0.10636173	50.40431433	20.02799988	30.37631445
40.3361424	2420.168544	131.1679908	1.69697285	0.016969729	-0.10500464	50.22531543	20.02666473	30.1986507
40.367448	2422.04688	131.1533442	1.69705868	0.016970587	-0.10584621	50.36994557	20.0289917	30.34095387
40.4024976	2424.149856	131.1529147	1.69709587	0.016970959	-0.10682045	50.33203945	20.00411987	30.32791958
40.4374896	2426.249376	131.1833156	1.6971941	0.016971941	-0.10697888	50.19850378	20.01358032	30.18492346
40.4693712	2428.162272	131.1521236	1.69718266	0.016971827	-0.10619977	50.39547091	20.01037598	30.38509493
40.5005616	2430.033696	131.1633798	1.69736386	0.016973639	-0.10612038	50.35173616	20.01369476	30.3380414
40.5355392	2432.132352	131.1603737	1.69749562	0.016974956	-0.10606445	50.25715175	20.04611969	30.21103206
40.570416	2434.22496	131.1762635	1.6974392	0.016974392	-0.10563661	50.38674808	20.04257202	30.34417606
40.6022832	2436.136992	131.1624305	1.69751835	0.016975184	-0.10514966	50.30808182	20.0125885	30.29549332
40.6335312	2438.011872	131.1705676	1.69757843	0.016975784	-0.10554663	50.18733561	20.02366384	30.16367177
40.6685664	2440.113984	131.1584524	1.69771735	0.016977174	-0.10730122	50.15697989	20.02574921	30.13123068
40.7035296	2442.211776	131.1401893	1.69780541	0.016978054	-0.1099175	50.39961123	20.02571106	30.37390017
